,studentID,classrank,admissionstest,AP,averageAP,SATsubject,GPA,GPA_w,program,schooltype,intendedgradyear,addInfo,canAfford,female,MinorityGender,MinorityRace,international,firstinfamily,sports,artist,workexp
0,MBO7FXU58T,,2060.0,4.0,4.75,2.0,3.64,4.2,Chemical Engineering,1.0,2015.0,national merit finalist,0.0,-1.0,-1.0,1.0,-1.0,,1.0,,
0,Z2V10JXT1N,,2360.0,7.0,5.0,3.0,4.0,4.91,Industrial Engineering,-1.0,2019.0,Varsity Swimming 2 years 60 hours year National Merit Scholarship Recipient Presidential Scholar Candadate,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,GQXXT9WLS3,,1870.0,3.0,3.0,2.0,3.97,4.3,Econ,-1.0,2017.0,council engineering musicap scholar community service hoursRecs were okay,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,V4I8XKUX3B,,2290.0,7.0,4.142857142857143,5.0,3.79,3.87,Math Physics,-1.0,2018.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,4ZJLVSPWGP,,2400.0,7.0,4.714285714285714,2.0,3.93,4.52,Economics,-1.0,2019.0,Student Council 4 hrs week Math Team 4 hrs week Varsity Tennis 10 hrs week Piano 15 hrs weekNational AP Scholar National Merit Semifinalist Piano AwardsNone,1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,ZRXN8LUKAF,,2190.0,4.0,4.75,0.0,3.82,4.01,Neuroscience,1.0,2018.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,VVXFROG3O0,,2310.0,7.0,4.571428571428571,4.0,3.85,4.49,Computer Science,-1.0,2018.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,P068X43XG5,,1690.0,0.0,,3.0,3.6,3.6,Economics,-1.0,2012.0,,0.0,-1.0,-1.0,-1.0,1.0,,-1.0,,
0,YI9DJDVVYG,,2210.0,2.0,5.0,2.0,3.99,4.42,Chemistry,-1.0,2013.0,JV soccer 9 10 captain in 9 Varsity soccer 11 Select Soccer Team 9 12 Varsity track member 10 12 Show Choir member 9 12 Concert Choir Member 9 12 Chamber Choir member 9 12 Private voice lessons 7 12 Private piano lessons 9 12 Cashier job 16 hrs week 10 11 Volunteer work 2 hrs week at local library Private soccer team 10 12 SAT Math Tutor 11 12Social studies student of month twice 9 11 grade science student of the year PSAT Commended Student National Honor Society 11 12 High Honor Roll 9 12 Rensselaer Medalist 11th Award for Excellence in Social Studies 11thUnited Nations Youth Pilgrimage leadership tour one rec came from the teacher who gave me the Rensselaer Medal the other rec came from a teacher who actually asked me to recommend students by signing my name on his roster sheet for his AP enviro science course the following year and he even turned students down based on my recommendations ,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,6RK7EHPKQM,,2010.0,3.0,3.0,0.0,3.92,4.0,Business,-1.0,2019.0,,-1.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,7DXVE7TYPI,,2270.0,3.0,4.666666666666667,2.0,3.7,3.9,,1.0,2013.0,,0.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,SPKWO1WGQX,,2320.0,1.0,5.0,2.0,3.8,4.5,Physics,-1.0,2018.0,nonenonenone,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,DAWOVR06M8,,2230.0,3.0,5.0,3.0,4.0,4.1,Electrical Engineer,-1.0,2019.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,AUTWD9NMXE,,1730.0,1.0,5.0,2.0,3.5,3.6,history,1.0,2017.0,,0.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,ZMGDHQTHMZ,,2200.0,6.0,4.5,3.0,3.99,4.86,mathematics,-1.0,2015.0,captain of school debate team more than 560 hours of volunteering in USA and Asia Varsity Track and Field Team Junior Varsity Soccer TeamNHS AP Scholar with Distinction Dual Credit Scholar 3 rd place in Science OlympiadResearch paper in Engineering Journal International Volunteer job,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,04YN8NF53C,,2190.0,3.0,5.0,2.0,3.5,4.1,Psychology,-1.0,2013.0,Camp Swift Organization Board Member Counselor for camp for innercity children Asian American Society Vice President Science Club Vice President Rock On Club Treasurer Calculus Club Parliamentarian Crew Rowing Club sport National Merit Commended AP Scholar National Honor Society Spanish Honor SocietyREAD THIS Hey guys I realize the college admission process is ridiculously stressful if anyone reading this needs help with anything or advice or whatever contact me at jas1026 nyu edu,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,ZW83ZM4PJG,,1750.0,1.0,3.0,2.0,3.17,3.19,Film Video,-1.0,2014.0,Tennis Varsity Volleyball Debate Team FBLA Youth Government Drum Line The Green Club Concert Choir Robotics TeamDigital Video Production State Competition Winner 2 years FBLA Most Improved Player Tennis 3rd Top Speaker at the Omega Psi Phi Debate Tournament Varsity Letter 2 years Volleyball Honor Roll116 community service hours from volunteering at a local recreation center,0.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,TIYUTVXWAI,,2040.0,4.0,3.75,2.0,3.72,4.54,Chemical Engineering,-1.0,2015.0,Football 3 year employment 3 year volunteer workAcademic Scholar Award All Conference Football Player Top 25 in Class,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,YMOV9MTJPF,,2190.0,7.0,5.0,2.0,3.7,4.7,Electrical Engineering and Computer Sciences,-1.0,2016.0,Science Fairs TSA Founder and President Math team captain 2 years16 Science Fairs,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,8MXH3VVQEM,,2160.0,0.0,,0.0,3.6,3.65,Public Policy,1.0,2011.0,Very strong I m not going into detail Top 10 a few theater awards a theater scholarship admission into a competitive summer program etc College admissions is so silly Pick a college you like not that someone tells you to like ,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,NZK273JCQW,,1920.0,5.0,3.6,3.0,3.95,4.38,Business Poltical Science Communications,-1.0,2013.0,Tennis 10 11 12 Varsity 11 JV 10 11 12 No 1 Singles player in the South Coast League for JV tennis going undefeated 20 0 11 National Honor Society and chapter s executive board Jr Rep now Activities Coordinator 10 11 12 11 12 respectively Working Wardrobes 11 12 Treasurer 11 President 12 Coto de Caza Community Activites Network executive volunteer 9 10 11 12 Teen Beat columnist for The Coto Voice 9 10 11 12 Meritage Elves 9 10 11 12 Tesoro IMPACT Mentor 11 Torch of Excellence for Geography certificate winner and medal recipient 9 Torch of Excellence for Chemistry certificate recipient 10 AP Scholar with Distinction 12 California Scholastic Federation Gold Member 12 Valedictorian 4 0 or above a k a White gown 12 Superintendent s Honor Roll 9 10 11 12 National Society of High School Scholars 10 11 12 Young Philanthropist for Working Wardrobes appeared on the WW Channel in Garden Grove Channel 3 I would like to pursue business political science psychology and or communications I m a diligent worker always ready to learn new skills and adapt myself to various conditions I want to make society a more habitable enjoyable place To greatly improve the world with a great education would be the utmost satisfying thing for me I hope that my continual efforts in community service will do me some justice if my test scores aren t adequate enough I hope that my essays recommendations and immense community service will benefit in my college admissions period ,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,70YLRTDRA7,,2200.0,6.0,5.0,2.0,4.0,4.57,Chemistry,-1.0,2018.0,SCIENCE OLYMPIAD September 2011 present Secretary 2 Hours Week 40 Weeks Year Plan practice schedules teach competition materials to new members and organize members and events in Regional and State tournaments CHEMATHON December 2011 present Vice President 2 Hours Week 30 Weeks Year Practice lab activities to compete in the annual chemistry competition held by University of Maryland College Park2013 Chemathon Threaded Ions 1st place Avogadro s Tiebreaker 2nd place 2013 Maryland State Science Olympiad Tournament Anatomy and Physiology 2nd place Designer Genes 3rd place 2012 Chemathon Threaded Ions 1st place 2012 Central Maryland Regional Science Olympiad Tournament Protein Modeling 1st place Rocks and Minerals 1stplace ,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,ZHU5QL633I,,2069.0,2.0,4.5,2.0,4.0,4.7,Neurobiology,-1.0,2017.0,ShushSmsjss,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,7SG99MM0WD,,2230.0,7.0,4.0,2.0,3.95,4.8,Economics,-1.0,2017.0,Figure skating 22hrs week 52weeks yr Citizen Club 3hrs week 36weeks yr President Election Judge 10hrs week 1week yr Deans List High Honors National Merit Finalist AP Scholar,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,20KJL82U6C,,1950.0,3.0,4.333333333333333,0.0,3.94,4.08,English,1.0,2015.0,Mock Trial Girls Learn International Student Government Orchestra Pit Orchestra volunteering at St Joseph Food Pantry for 3 years volunteering at the library for 5 yearsreceived the Service Leadership Scholarship for my work raising over 1 000 for the local Catholic hospital s cancer center,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,0GIYIKI0VX,,1570.0,0.0,,0.0,3.85,3.83,Psychology,0.0,2017.0,Hospital volunteer animal shelter volunteer Dominican Republic Mission Trip volunteer Camp Counselor volunteer Included special circumstances that hindered my studies for the placement tests ,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,CQH21D21C6,,2010.0,2.0,3.5,3.0,3.76,4.18,,-1.0,2013.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,PTBS0EG3LK,,2200.0,3.0,4.666666666666667,0.0,4.0,4.7,International Affairs,-1.0,2014.0,Swim Team 30 hours a week for 5 years one week off a year team leader Volunteer coach for swimming Special Olympics 4 year Debate Team member participated at State won a couple tournaments 2 year Student council member 2 year freshman jag mentor Dartmouth book award Swim team s most inspirational swimmer of the program National Junior Team member ,0.0,1.0,-1.0,-1.0,-1.0,,1.0,,
0,0BK8DZHZPG,,2010.0,3.0,3.6666666666666665,2.0,4.0,4.42,Screenwriting,-1.0,2014.0,English Honor Society co President National Honor Society co Vice President Marching Band captain10th Grade English Student of the Year Senior English Student of the Year LCPS Academic Excellence Award Heritage AwardMultiple screenwriting awards short films shown at major film festivals,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,3X8GZSDGWQ,,1810.0,0.0,,2.0,3.71,3.91,Civil Engineering,-1.0,2013.0,too lazy to write but i love watching k popService Reading Tutor Certificate Principal s Honor Roll for 3 5 3 9 for four yearsJUST LET ME INTO COLLEGE LOL,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,NM3O2WZG5F,,2120.0,0.0,,2.0,3.98,,Political Science,-1.0,2019.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,BYRAR7JQEP,,2250.0,5.0,4.8,3.0,3.85,4.11,,-1.0,2018.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,NZP313VU1J,,1980.0,1.0,5.0,2.0,3.2,3.9,International Relations,-1.0,2019.0,,-1.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,VXCXK67CTP,,2330.0,5.0,4.2,4.0,3.88,3.92,,-1.0,2013.0,Yes several including leadership positionsYes national and state,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,IR1PIGNK54,,2300.0,5.0,4.2,3.0,3.92,4.48,,1.0,2015.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,7AG119XPIM,,2210.0,4.0,4.25,3.0,3.5,3.9,Mathematics Religion,1.0,2011.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,9U5IULNXDA,,2330.0,3.0,4.666666666666667,4.0,4.0,4.28,engineering,-1.0,2019.0,math club 4 years 1 5 h week tennies play 1 year 2 5 h week volunteer work 70 hours like drawing music Honors Program National Merit Finalist National Merit Semifinalist WYSE State Finalist 2nd Place Team WYSE State Finalist chemistry qualifier WYSE Sectionals and Regionals 1st Place Team WYSE Sectionals and Regionals chemistry 3rd place personal National Honor Society Member Canadian Academy Academic Excellence Award 2012 Japan From a young age I have been living overseas in different countries with my family When I was in 3rd grade we moved to China where I completed elementary school at a local school and middle school at an international school As a result I m able to read write and speak Chinese fluently I then spent two years in Japan where I attended a prestigious international school for my 8th and 9th grade years During my time in Japan I became able to read and speak Japanese Having been exposed to multiple cultures and their people I was able to broaden my experiences and develop an ability to adapt to new environments ,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,271T8IKB7X,,1750.0,0.0,,2.0,3.75,,engineering,-1.0,2012.0,vice captain of a school sports teamcolors from school for sports and music national winner in music and sportstry a university that ll accept you based on everything and not just from one factor XXXX uni in Canada rejected me straight away without even looking at my SAT score saying my A L s weren t good enough but I told them to consider my other stuff and they gave me admission but I denied I would say that the 4 uni s I looked at actually do accept based on the summary of everything I know that my SAT English scores are average but still I had other factors great maths score and extra stuff and that s why I got accepted to 2 of them and both are very very good uni s and WPI is excellent for engineering remember good uni s will look at all factors not just academics and don t ever think that naa I ll never get in apply and see good luck ,0.0,1.0,-1.0,-1.0,1.0,,-1.0,,
0,WVWVP2Y529,,1650.0,3.0,2.6666666666666665,3.0,3.6,3.84,journalism,-1.0,2014.0,Cheerleading Babysitter 2 years Choir 1 day Library work 2 years Key Club 1 year Debate club 2 years Bilignual Competency Honor Roll Presidential Commuity Service Presidential Education award VAPA AcademyMy recommendations got me a couple scholarhips My circumstances and special talnets may influence my things,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,L025AEGGWD,,2100.0,3.0,3.3333333333333335,3.0,4.0,4.0,pre med,-1.0,2015.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,V15XQVSQTJ,,2070.0,2.0,3.0,3.0,3.95,4.25,political science,-1.0,2016.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,P18T2BADYC,,2060.0,3.0,4.0,2.0,3.7,4.3,Film Media Communications,-1.0,2011.0,Feature length film Screenwriter Director Editor Albemarle High School Drama Forensics Prose Production Assistant The Jester Freshman Psych On the Fringe Arts Festival Director of Film Night Film Submission Video as Art Summer Brown Digital Video Production Director of How to Take a Survey on Violence for Virginia School Board Drama Club Officer Website Commercials Youth Leadership Initiative Teen Acting Studio Scene Submissions to Latte House XII Student Council Association Advisor Black Comedy Assistant Director Buddha Designer St Joan Dancer Props Mistress T Shirt design Make up Crew Gertrude the Albino Frog Lead Gertrude Props Mistress Charlie Brown Assistant Director Make up Wizard of Oz Assistant Stage Manager Mural Designer Painter Make up Unstable Yet Sane Sound Assistant T Shirt design Props Mistress Strobe Operator Make up Romeo and Juliet Assistant Director Painter Mask Mistress Designer Cabaret Props Mistress Make up Costuming Set Crew Charley s Aunt Set Crew Make up Stage Crew Props Crew International Thespian Honor Society Math Honor Society Junior Classical League English Honor Society International Thespian Honor Society Math Honor Society Junior Classical League English Honor SocietyGovernor s School 05 AP Scholar VHSL Forensics Prose National Greek Exam AHS Drama VHSL Theater VTA Theatre VHSL Theatre Honor Roll,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,0MCNTI7FL1,,2130.0,1.0,4.0,3.0,3.73,,,1.0,2014.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,2BY55S7Q4P,,2340.0,7.0,5.0,3.0,4.0,5.0,Biology,-1.0,2012.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,GJ4ZCBG509,,1890.0,2.0,3.0,2.0,3.28,3.61,Biological Science,-1.0,2011.0,200 hours hospital volunteer work 1 year tutoring math 8 years Piano none none ,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,3BSX30T2YX,,2300.0,3.0,4.333333333333333,3.0,3.99,,,-1.0,2014.0,High School Science Bowl Grades 9 12 Captain Senior Year 2hrs wk Middle School Science Bowl Grades 11 12 Founder Assistant Coach 1hr wk Math Team Grades 9 12 2hr wk Palouse Discover Science Center Grades 10 12 Planetarium Educator Host 3 hrs wk Key Club Grades 9 12 2hr wk Physics Research Summer Grade 12 12 hrs wkIntel Semi finalist National Merit Commended AP Scholar with Distinction Over 45 Individual Math Awards including several 1st places at National State and Regional levels Science Bowl Qualified for Nationals Sophomore and Senior Years National Youth Science Camp Selectee HOBY Ambassador Girls State Senate Majority Leader SIMUW SelecteeExcellent Recommendations Adequate Excellent Interviews,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,0PKR813ARE,,2000.0,1.0,5.0,4.0,3.84,4.1,Biology,-1.0,2016.0,Tennis Visiting the elderly Ballet Tap Flute in the community band Pit orchestra Piano Maureen s Haven setting up shelters for the homeless WISE Women in Science and Engineering Outdoor Adventure Club Mathletes Quiz Bowl Rotary InteractEnglish 10 Honors Award Spanish III Honors Award Latin II Award Concert Band Award Latin III Award Rotary Interact Award Various Middle School AwardsI am 1 8 cherokee indian I do not officially work but I have babysat for a family for 3 years and another for 2 years and petsat since I was 5,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,EC5K3IXQBN,,1700.0,0.0,,2.0,3.5,3.6,english,-1.0,2009.0,rugby co president and co captain student ministry leadership team student liason program team varsity women s rugby co coached 4 6th grade girls basketball team led drama ministry team for youth group mexico mission trip baby sat for church choirnominated for writing competition for all jr s voted most likely to make you laugh,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,52PI4WRPGF,,1840.0,1.0,3.0,2.0,3.9,4.45,International Relations,-1.0,2011.0,President of Class 3 years President and Co founder of Volunteer Network 3 years Secretary of Company of Song 1 year Company of Song member 3 years Section Leader Symphonic Winds 2 years Symphonic Winds 4 years Full Orchestra 3 years Varsity Cheerleading 2 years Musical 3 years Plays 2 years Assistant Coach 2 years Model UN 2 years NHS 2 years Part Time Job 3 years Overall I contributed 20 hrs week for activities each week Leadership Award Top Academics in French Top Academics in English Top Academics in Health Russel Sage Women of Influence Scholarship Coach s Award Top 10 of Class High Honor Roll Who s Who Amongst High School StudentsI had an interview at 4 out of my 6 colleges Each went extremely well and I was sent letters to apply Early Decision to Johns Hopkins and American University after my interview My average was a 96 61 with weighting my school doesn t like to use GPA I have taken 2 years of a college course in French French 112 and 113 My reccommendations were stellar My counselor and I had a very close relationship and he feels that I m beyond passionate and beyond my age My english teacher wrote a surprisingly candid reccommendation which focused on my abilities in diplomacy and congeniality Admissions essays were ridiculously good I m not even sure how I wrote them the way I did ,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,WAV6ENPFMU,,1770.0,3.0,3.6666666666666665,2.0,3.45,3.85,International Relations,-1.0,2011.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,WJGJX1O845,,2010.0,2.0,2.0,0.0,3.44,3.74,Finance Business,-1.0,2012.0,Rugby UNICEF Key Club Spanish Honor Society Beta Club Habitat for Humanity Employed as Assistant Manager at US Cafe RestaurantHonor Roll 3 5 for year Principals Honor Roll 4 0 for semester Beta Club Induction 3 6 Spanish Honor Society 3 7 in Spanish 3 0 other academics ,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,75X8P554AO,,2300.0,0.0,,2.0,4.0,4.95,,1.0,2016.0,,0.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,KWHPCBBVZA,,2250.0,1.0,4.0,0.0,4.0,4.7,mathematics,-1.0,2019.0,4 years football captain team academic award yearly 4 years baseball team academic award yearly 1 year basketball 2 years Mock Trial teamFootball team academic award 9 10 11 Baseball team academic award 9 10 11 Baseball team leadership award 10 National English Honor Society 10 11 12 National Honor Society 12 Math Team 10,-1.0,-1.0,-1.0,-1.0,-1.0,,1.0,,
0,UHF8ZS182B,,1720.0,0.0,,0.0,2.6,2.0,Engineering Mathematics,1.0,2015.0,Sports 8 hrs week 40 weeks Soccer Team Captain Volunteer work 20 hrs year Community service 20 hrs year Employment 12 hrs week 24 weeksAll League Soccer TeamLived and attended school in La Paz Bolivia from 2001 to 2008 as U S Embassy dependent Speak Read Write Fluent Spanish,0.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,5WX7ZHQ1JU,,2310.0,2.0,4.5,4.0,3.74,,Mechanical Engineering,1.0,2014.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,RZG2HY9NWY,,2060.0,3.0,3.0,5.0,3.7,4.0,Engineering,-1.0,2013.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,HRW115L0K0,,2060.0,3.0,4.333333333333333,5.0,3.8,,Engineering,1.0,2011.0,tennis varisty 4 yrs captain sr year 12 hrs wk spring season competitive 10hrs wk 36 wk year Model UN president jr and sr year 1 hr wk 36 wks yr 4yrs Peer Tutor 3 hrs wk 36 wks yr Senior year Educational Policy committee 3 hrs month school yr Senior Year Volunteer Newton Wellesley Hospital 3 months for 4 hr wk Junior year Lab Intern BU School of Medicine HIV Research 20 hrs wk for 10 wks junior summer Science Team captain various competitions senior year first year of teamHonor Role NLE Summa Cum Laude 10 11 NLE Maxima Cum Laude 9 AP Scholar National Merit CommendedA lot of lab experience Will be interning in a Pediatric oncology at Dana Farber Cancer Institute for 5 months for about 40 hrs wk from April until the end of August Regardless of my seemingly onesided interests and one sided schedule for sr year I am very interested in international relations and general public policy ethics regarding scientific progress,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,KYWAP2JRB9,,1970.0,2.0,4.0,2.0,3.77,4.04,Chemical Engineering,-1.0,2012.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,KMS59AA022,,2190.0,0.0,,2.0,3.0,,International Relations,1.0,2010.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,F810FPDANU,,2030.0,2.0,3.0,3.0,4.0,4.7,Mathematics,-1.0,2010.0,Varsity Softball Springs 2003 2006 Team Captain 2004 2006 Year round travel Softball Marching and Concert Band Drum Major First Chair Oboe National Honor Society Gold council Vice President Mu Alpha Theta Volunteer at Valley Hospital 4hr week Academic Letter Straight A Honor Roll AIME American Invitational Mathemeatics Examination Qualifier Who s Who of American High School Students Valedictorian Candidate All State Academic Softball Team Varsity Softball most inspirational Varsity Softball Coach s Award Chevron Player of the Week Superior and Excellent Ratings at Clark County Solo and Ensemble competition,0.0,1.0,-1.0,-1.0,-1.0,,1.0,,
0,8NT63MLO8M,,2330.0,5.0,4.0,3.0,4.0,4.87,Undecided,-1.0,2013.0,Martial Arts Trainer 8hrs week 50 weeks yr 2002 present School newspaper Editor in Chief Ads Editor Features Editor 3 5 hrs week 35 weeks yr Habitat for Humanity Treasurer 2 hrs week 35 weeks yr 2007 present Chemistry Club Co President 2 hrs week 35 weeks yr 2008 present volunteer for Hospice Palliative Care 1 hr week 45 weeks yr 2008 present Charlotte Children s Choir 4 hrs week 35 weeks yr 2002 present Wetzel s Pretzel s employee 10 hrs week 50 weeks yr 2005 2008 lawyer s office assistant 40 hrs week 12 weeks yr 2008 Photography Club 2 hrs week 35 weeks yr 2008 present Art Club 2 hrs week 35 weeks yr 2005 2007 Student Council Representative 2 hrs week 35 weeks yr 2007 present National Merit Semi Finalist AP Scholar with Honor Senior Brown Belt in Martial Arts Junior Marshall at North Mecklenburg High School A Honor Roll,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,LAZK1VO6KI,,2310.0,6.0,4.666666666666667,3.0,3.67,3.9,,-1.0,2018.0,Competitive Marching Band August 2010 Present 11 hours week Grades 9 10 11 12 Half Scholarship Idyllwild Arts Band Camp 2011 Lettered in Band 2013 Vice President Executive Board 12th gr VP of Events 11th gr Stage Crew 10th gr Performed w Band at Carnegie Hall 2013 Disneyland Community Arts Showcase 2010 2012 and San Diego Padres Game Natl Anthem Sept 2013 Compete in Field Show Tournaments perform at home football games Karate Pacific Martial Arts September 2001 Present 5 hours week Grades 6 7 8 9 10 11 12 Student since 2001 Taught classes since 2006 Qualified for AAU Nationals 2012 2013 Tournament Demonstration Team Referee in house tournaments Supervise instruct junior students at overnight karate camps Read texts write essays re karate culture philosophy Science Olympiad October 2007 Present 4 hours week Grades 6 7 8 9 10 11 12 Competed in multiple events each year from 6th grade through present made the State Team twice Medaled at every competition I have participated in I have done mostly biology related events including Don t Bug Me entomology Reptiles and Amphibians herpetology Ornithology Disease Detectives disease control Microbe Mission microbiology and Designer Genes genetics Varsity Quiz Bowl September 2013 Present 2 hours week Grade 12 Music Lessons June 2004 Present 1 hours week Grades 6 7 8 9 10 11 12 Private music lessons from 3rd through 12th grade Piano 3 yrs Trumpet 3 yrs Euphonium 3 yrs Lettered in Band May 2013 Grade 11 2nd Place AAU Karate Regionals Team Kata March 2013 Grade 11 2nd Place AAU Karate Regionals Kata March 2013 Grade 11 3rd Place AAU Karate Regionals Team Kata March 2012 Grade 10 Tied for 1st Place AAU Karate Regionals Kata March 2012 Grade 10 1st Place AAU Karate Regionals Sparring March 2012 Grade 10 National Merit Scholarship Semi Finalist September 2013 AP Scholar with Distinction August 2013 CSF California Scholarship Federation January 2012 present Varsity Quiz Bowl Team September 2013 Skill level Advanced Science Olympiad State Team April 2009 2010 Medaled in both competitions Science Olympiad Regional Team February 2008 2013 Placed at each competition ,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,X7JV0CR3F3,,2070.0,0.0,,0.0,4.0,4.25,,-1.0,2019.0,,-1.0,0.0,1.0,-1.0,-1.0,,-1.0,,
0,BL8V6DZLOZ,,2060.0,3.0,4.333333333333333,4.0,3.78,4.54,Drama theatre,-1.0,2013.0,Women s M Powerment president theatre Statewide Mock Trial National Spanish Honor Society president National Honor Society secretaryNational Merit Commended Student AP Scholar National Vocabulary Championship regional finalist,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,6UT7G0TUA6,,2270.0,3.0,4.666666666666667,2.0,3.99,4.48,Mathematics,-1.0,2016.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,A4GXG17XTI,,1740.0,7.0,3.4285714285714284,0.0,3.9,4.0,Finance Political Science,1.0,2014.0, Student Recruitment 9th Grade Student Government Class President 11th 12th Grade Yearbook Staff 12th Grade Peer Minister 12th Grade Altar Server at St John s Parish DECA 12th Grade C Y O Basketball 9th 12th Grade Freshman Football 9th Grade JV Football 10th Grade Varsity Football 11th 12th Grade Varsity Boxing 9th 12th Grade JV Lacrosse 9th 10th Grade Varsity Lacrosse 11th 12th Grade Fellowship of Christian Athletes FCA Lacrosse 12th Grade Assistant at Wedgewood Nursing Home in Spencerport 9th 12th Grade Clean Sweep Rochester with Mayor Duffy 11th 12th Grade AP Scholar Award National Honors Society St Thomas Club Average above 95 Student of the Year English 11 Honors 11th Grade Student of the Year Sacred Scripture 10th Grade Quarterly Certificates of Achievement in AP American History AP European History Math 1 Honors English 9 Regents Regents Biology and Global Studies President s Award for Educational Excellence Spencerport Citizenship Certificate 2008 Mission Bouts Fight of the Night Award 10th Grade Varsity Boxing ,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,STG1YGH3UN,,2180.0,6.0,3.8333333333333335,2.0,3.5,4.3,Computer Engineering,-1.0,2018.0,JV Cross Country Outdoor Track Field for 1 year Worked at a science and technology camp for 2 summers teaching a class on Arduino programming Jubilee Choir for 1 year exclusive need to audition for acceptance Wrote and sold security related computer programs Created a website for a dance studio Self taught myself 5 different programming languages AP Scholar Award ,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,7UIZUSYMJJ,,2200.0,7.0,3.7142857142857144,0.0,3.8,4.15,Neuroscience,-1.0,2018.0,President of Asian Cultures Club President of World Cultures Club performed 200 hours of community service over the course of 4 years headed a paid string quartet and played at numerous gigs weddings member of All State Orchestra 2011 2013 private lessons 2007 2013 cross country 2010 2011 debate as a Lincoln Douglas and Public Forum debater 2010 2011 Administrative Vice President of POST 141 health medical career program Honors program maintained 3 9 weighted GPA took 11 minimum required AP classes in set curriculum Senior Exhibition Project Honor roll all 4 years Silver Cord Award performed 50 hours of community service each school year Accepted into All State Orchestra as a 2nd violinist in 2011 1st violinist in 2013,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
